shipment_id,shipper_id,shipper_name,shipper_address,shipper_city,shipper_state,shipper_zip,shipper_latitude,shipper_longitude,waste_description,waste_epa_codes,weight,manifest_file
839,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,WASTE CORROSIVE LIQUID,D002; D005; D007; U134,332.0352,group0/waste-manifests-page839.pdf
840,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,"WASTE TOXIC LIQUIDS, ORGANIC",D002; D005; D008; D009; D011; P044; U007; U044; U080; U188,413.6832,group0/waste-manifests-page840.pdf
841,MAD047075734,"GEOCHEM, INC. D/B/A JET-LINE OF LOWELL",263 HOWARD STREET,LOWELL,MA,1852,42.632857,-71.313814,BATTERIES,D002; D006,1995.84,group0/waste-manifests-page841.pdf
842,PAD000000554,SPS TECHNOLOGIES,301 HIGHLAND AVENUE,JENKINTOWN,PA,19046,40.094148,-75.132338,CADMIUM FLOUROBORATE SOLUTION,D002; D006,18143.7,group0/waste-manifests-page842.pdf
843,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,NI-CAD BATTERIES,D002; D006,3095.82,group0/waste-manifests-page843.pdf
844,NJD980536593,ONYX ENVIRONMENTAL SERVICES,1 EDEN LANE,FLANDERS,NJ,7836,40.879004,-74.697639,ACID SOLIDS,D002; D006,35228.844,group0/waste-manifests-page844.pdf
845,NJD986604007,QUALITY METAL FINISHING CORPORATION,80 GEORGE STREET,PATERSON,NJ,7503,40.896354,-74.157437,NITRIC ACID,D002; D006,997.92,group0/waste-manifests-page845.pdf
846,NCD982170292,"ENVIROCHEM, INC.",1005 INVESTMENT BOULEVARD,APEX,NC,27502,35.725243,-78.838466,No description available,D001,1,group0/waste-manifests-page846.pdf
847,NJD002200046,"CYCLE CHEMICAL, INC.",217 SOUTH 1ST STREET,ELIZABETH,NJ,7206,40.644691,-74.19403,ACID LIQUIDS,D002; D006; D007; D008; D009,1,group0/waste-manifests-page847.pdf
848,NYD049836679,CWM CHEMICAL SERVICES,1550 BALMER ROAD,MODEL CITY,NY,14107,43.17165,-78.974659,WASTE CORROSIVE LIQUIDS,D002; D006; D007; D008; D009; D010,2494.8,group0/waste-manifests-page848.pdf
849,NYD049836679,CWM CHEMICAL SERVICES,1550 BALMER ROAD,MODEL CITY,NY,14107,43.17165,-78.974659,WASTE CORROSIVE LIQUIDS,D002; D006; D007; D008; D009; D010,1995.84,group0/waste-manifests-page849.pdf
850,MAD047075734,"GEOCHEM, INC. D/B/A JET-LINE OF LOWELL",263 HOWARD STREET,LOWELL,MA,1852,42.632857,-71.313814,ACID LIQUID,D002; D006; D007; D008; D009; D011,158753.196,group0/waste-manifests-page850.pdf
851,KYD985073196,"LWD, INC - SHAR CAL FACILITY",1637 SHAR-CAL ROAD,CALVERT CITY,KY,42029,37.049388,-88.405045,"CORROSIVE LIQUID, ACIDIC, INORGANIC",D002; D006; D007; D008; D009; K062; U134,42230.16,group0/waste-manifests-page851.pdf
852,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,NITRIC ACID,D002; D006; D007; D008; D011,1,group0/waste-manifests-page852.pdf
853,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,NITRIC ACID SLUDGE,D002; D006; D007; D011,1,group0/waste-manifests-page853.pdf
854,ME7170022019,PORTSMOUTH NAVAL SHIPYARD,CODE 106.32 BLDG 357,KITTERY,ME,3904,43.090835,-70.736914,POTASSIUM/SODIUM HYDROXIDE,D002; D006; D008; D010,124.2864,group0/waste-manifests-page854.pdf
855,ME7170022019,PORTSMOUTH NAVAL SHIPYARD,CODE 106.32 BLDG 357,KITTERY,ME,3904,43.090835,-70.736914,FLOOR CLEANING SOLUTION,D002; D006; D008; D010,1573.0848,group0/waste-manifests-page855.pdf
856,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,ALODINE,D002; D007,68.04,group0/waste-manifests-page856.pdf
857,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,COD VIALS,D002; D007,86.184,group0/waste-manifests-page857.pdf
858,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,CORROSIVE LAB WASTE,D002; D007,204.12,group0/waste-manifests-page858.pdf
859,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,METAL BATH SLUDGE,D002; D007,3588.4296,group0/waste-manifests-page859.pdf
860,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,CHROMIC ACID SOLUTION,D002; D007,226.8,group0/waste-manifests-page860.pdf
861,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,CHROMIC ACID WASTE,D002; D007,181.44,group0/waste-manifests-page861.pdf
862,WVD981107600,"AMERICAN ENVIRONMENTAL SERVICES, INC.",1750 MORGANTOWN INDUSTRIAL PARK,MORGANTOWN,WV,26501,39.628759,-79.987507,"CORROSIVE SOLIDS, BASIC, INORGANIC",D002; D007,420.4872,group0/waste-manifests-page862.pdf
863,CTR000004036,EDAL INDUSTRIES,51 COMMERCE STREET,E. HAVEN,CT,6512,41.250648,-72.882187,ACID SOLUTION,D002; D007,1587.6,group0/waste-manifests-page863.pdf
864,MAD047075734,"GEOCHEM, INC. D/B/A JET-LINE OF LOWELL",263 HOWARD STREET,LOWELL,MA,1852,42.632857,-71.313814,ALKALINE LIQUID,D002; D007,4762.8,group0/waste-manifests-page864.pdf
865,MAD047075734,"GEOCHEM, INC. D/B/A JET-LINE OF LOWELL",263 HOWARD STREET,LOWELL,MA,1852,42.632857,-71.313814,ALKALINE SOLID,D002; D007,52010.6832,group0/waste-manifests-page865.pdf
866,OHD093945293,ONYX ENVIRONMENTAL SERVICES,4301 INFIRMARY ROAD,WEST CARROLLTON,OH,45449,39.683873,-84.27567,INORGANIC ACID LIQUIDS,D002; D007,3719.52,group0/waste-manifests-page866.pdf
867,OHD093945293,ONYX ENVIRONMENTAL SERVICES,4301 INFIRMARY ROAD,WEST CARROLLTON,OH,45449,39.683873,-84.27567,INORGANIC ACID SOLIDS,D002; D007,2507.5008,group0/waste-manifests-page867.pdf
868,OHD093945293,ONYX ENVIRONMENTAL SERVICES,4301 INFIRMARY ROAD,WEST CARROLLTON,OH,45449,39.683873,-84.27567,INORGANIC ACID LIQUIDS,D002; D007,27.216,group0/waste-manifests-page868.pdf
869,NJD980755367,JOHNSON MATTHEY INCORPORATED,2001 NOLTE DRIVE,WEST DEPTFORD,NJ,8066,39.819305,-75.204427,WASTE FERRIC CHLORIDE SOLUTION,D002; D007,1,group0/waste-manifests-page869.pdf
870,NJD002200046,"CYCLE CHEMICAL, INC.",217 SOUTH 1ST STREET,ELIZABETH,NJ,7206,40.644691,-74.19403,ACID LIQUIDS,D002; D007,5919.48,group0/waste-manifests-page870.pdf
871,NJD002200046,"CYCLE CHEMICAL, INC.",217 SOUTH 1ST STREET,ELIZABETH,NJ,7206,40.644691,-74.19403,"CHROME WASTE <10,000 PPM",D002; D007,1,group0/waste-manifests-page871.pdf
872,NYD987031648,WILCO FINISHING CORP.,1288 WILLOUGHBY AVENUE,BROOKLYN,NY,11237,40.705239,-73.921807,CHROME SLUDGE,D002; D007,2739.744,group0/waste-manifests-page872.pdf
873,NJD001599604,HAWARD CORPORATION,29 PORETE AVENUE,NORTH ARLINGTON,NJ,7031,40.778914,-74.126229,TANK BOTTOM SLUDGE,D002; D007,5443.11,group0/waste-manifests-page873.pdf
874,NJD980536593,ONYX ENVIRONMENTAL SERVICES,1 EDEN LANE,FLANDERS,NJ,7836,40.879004,-74.697639,ALKALINE SOLID,D002; D007,253977.444,group0/waste-manifests-page874.pdf
875,NJD980536593,ONYX ENVIRONMENTAL SERVICES,1 EDEN LANE,FLANDERS,NJ,7836,40.879004,-74.697639,CHROMIC ACID LIQUID,D002; D007,512.568,group0/waste-manifests-page875.pdf
876,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,"DEBRIS, INORGANIC",D001,843.696,group0/waste-manifests-page876.pdf
877,NJD986604007,QUALITY METAL FINISHING CORPORATION,80 GEORGE STREET,PATERSON,NJ,7503,40.896354,-74.157437,WASTE CHROMIC ACID SOLUTION,D002; D007,1247.4,group0/waste-manifests-page877.pdf
878,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,WASTE IRIDITE SOLUTION,D002; D007,1,group0/waste-manifests-page878.pdf
879,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CHROMIC ACID,D002; D007,1,group0/waste-manifests-page879.pdf
880,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CHROMIC ACID SOLUTION,D002; D007,1,group0/waste-manifests-page880.pdf
881,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,HYDROCHLORIC ACID,D002; D007,1,group0/waste-manifests-page881.pdf
882,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CERMET ETCH,D002; D007,1,group0/waste-manifests-page882.pdf
883,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,PASA GEL ACIDIC MATERIALS (KHSCT - 056),D002; D007,90.72,group0/waste-manifests-page883.pdf
884,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,WASTE SMUT GO,D002; D007,1,group0/waste-manifests-page884.pdf
885,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,ELECTROPOLISHING SOLUTION,D002; D007,1,group0/waste-manifests-page885.pdf
886,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CHROME PLATING BATH,D002; D007,2980.152,group0/waste-manifests-page886.pdf
887,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CHROMATE BATH,D002; D007,1,group0/waste-manifests-page887.pdf
888,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,ELECTRO POLISH (PHOSPHORIC ACID),D002; D007,3349.836,group0/waste-manifests-page888.pdf
889,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,NICKEL CHROME ETCH,D002; D007,1,group0/waste-manifests-page889.pdf
890,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,ALUMINUM ETCH (KHLCT027),D002; D007,1,group0/waste-manifests-page890.pdf
891,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,NITRIC ACID,D002; D007,1,group0/waste-manifests-page891.pdf
892,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,SPENT COPPER SULFATE/HYDROCHLORIC ACID SOLUTION TANK #20 (BHLC-025),D002; D007,1,group0/waste-manifests-page892.pdf
893,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,SPENT LABORATORY LIQUIDS (BHLT106),D002; D007,1,group0/waste-manifests-page893.pdf
894,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CHROMIC-PHOSPHORIC ACID,D002; D007,836.892,group0/waste-manifests-page894.pdf
895,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CHEMICAL PROCESS ROOM SEC. CONTAINMENT DEBRIS (KNS-049),D002; D007,29.484,group0/waste-manifests-page895.pdf
896,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,DIOXIDIZER 7-17 AND NITRIC ACID (KHLCT-039),D002; D007,1,group0/waste-manifests-page896.pdf
897,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CHROME ETCH SOLUTION,D002; D007,1,group0/waste-manifests-page897.pdf
898,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CHROME CONTAMINATED CLEANER,D002; D007,26844.048,group0/waste-manifests-page898.pdf
899,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CHROME CONTAMINATED CLEANER,D002; D007,6577.2,group0/waste-manifests-page899.pdf
900,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CONTAMINATED CHILLER WATER,D002; D007,1740.064032,group0/waste-manifests-page900.pdf
901,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CHROME ETCH,D002; D007,1,group0/waste-manifests-page901.pdf
902,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,D1 WATER/CHROMIC (CHROMIUM TRIOXIDE),D002; D007,1,group0/waste-manifests-page902.pdf
903,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,SPENT LABORATORY LIQUIDS (BHLC106),D002; D007,1,group0/waste-manifests-page903.pdf
904,NJR000031377,"MID ATLANTIC RECYCLING TECHNOLOGIES, INC.",3137 CHAMMINGS COURT,VINELAND,NJ,8360,39.532841,-75.057077,THERMALLY DESORBED REFINERY SOLIDS,D001,41440.2108,group0/waste-manifests-page904.pdf
905,NJD045995693,"CASIE ECOLOGY OIL SALVAGE, INC.",3209 N. MILL ROAD,VINELAND,NJ,8360,39.53402,-75.059371,CONTAMINATED SOIL,D001,9352170.165,group0/waste-manifests-page905.pdf
906,NYD990774200,U.S. CHROME CORPORATION,31 SWAN STREET,BATAVIA,NY,14020,42.994318,-78.177329,WASTE CHROMIC ACID SOLUTION,D002; D007,2032.0944,group0/waste-manifests-page906.pdf
907,NYD990774200,U.S. CHROME CORPORATION,31 SWAN STREET,BATAVIA,NY,14020,42.994318,-78.177329,SPENT CHROMIC ACID TANK BOTTOM SLUDGE,D002; D007,2540.118,group0/waste-manifests-page907.pdf
908,NYD990774200,U.S. CHROME CORPORATION,31 SWAN STREET,BATAVIA,NY,14020,42.994318,-78.177329,ALKALINE STRIP SOLUTION,D002; D007,5805.984,group0/waste-manifests-page908.pdf
909,NYD049836679,CWM CHEMICAL SERVICES,1550 BALMER ROAD,MODEL CITY,NY,14107,43.17165,-78.974659,"WASTE CORROSIVE LIQUIDS, TOXIC",D002; D007,249.48,group0/waste-manifests-page909.pdf
910,PAR000502336,U.S. CHROME CORPORATION,750 WEST WASHINGTON STREET,NORRISTOWN,PA,19104,40.117217,-75.356259,CHROMIC ACID WASTE,D002; D007; D008,3246.8688,group0/waste-manifests-page910.pdf
911,NJD041813775,ANDARN ELECTRO SERVICES,72 MICHIGAN AVENUE,PATERSON,NJ,7522,40.893894,-74.154794,TANK BOTTOMS AND DEBRIS FROM PLATING OPERATIONS,D002; D007; D008,5370.624,group0/waste-manifests-page911.pdf
912,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,ALUMINUM ETCH BHLC-007,D002; D007; D008,1,group0/waste-manifests-page912.pdf
913,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,"WASTE PESTICIDES, SOLID, TOXIC",D002; D007; D008; D009; D011,222.7176,group0/waste-manifests-page913.pdf
914,ME7170022019,PORTSMOUTH NAVAL SHIPYARD,CODE 106.32 BLDG 357,KITTERY,ME,3904,43.090835,-70.736914,ALKALINE SOLUTIONS,D002; D007; D008; D010,2358.72,group0/waste-manifests-page914.pdf
915,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,COD WASTE,D002; D007; D009,22.68,group0/waste-manifests-page915.pdf
916,WID003967148,ONYX ENVIRONMENTAL SERVICES,W124 N9451 BOUNDARY ROAD,MENOMONEE FALLS,WI,53051,43.159699,-88.064289,MERCURY COMPOUNDS,D002; D007; D009,1,group0/waste-manifests-page916.pdf
917,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,ACID WITH MERCURY,D002; D007; D009,1,group0/waste-manifests-page917.pdf
918,NJD002200046,"CYCLE CHEMICAL, INC.",217 SOUTH 1ST STREET,ELIZABETH,NJ,7206,40.644691,-74.19403,ACID LIQUIDS,D002; D007; D009,1,group0/waste-manifests-page918.pdf
919,NYD082785429,CHEMICAL POLLUTION CONTROL INC,120 SOUTH FOURTH STREET,BAY SHORE,NY,11706,40.762624,-73.291385,"CORROSIVE LIQUID, BASIC, INORGANIC",D002; D007; D009,929.88,group0/waste-manifests-page919.pdf
920,NYD049836679,CWM CHEMICAL SERVICES,1550 BALMER ROAD,MODEL CITY,NY,14107,43.17165,-78.974659,WASTE CORROSIVE LIQUIDS,D002; D007; D009,181.44,group0/waste-manifests-page920.pdf
921,WID988580056,"BADGER DISPOSAL OF WI., INC.",5611 WEST HEMLOCK STREET,MILWAUKEE,WI,53223,43.16313,-87.987949,ACID LIQUID MIXED,D002; D007; D009; D011,723.492,group0/waste-manifests-page921.pdf
922,PAD981945157,ONYX ENVIRONMENTAL SERVICES,3100 HEDLEY STREET,PHILADELPHIA,PA,19137,39.988487,-75.070983,GALLIUM ARSENIDE COMPOUND,D001,6044.22,group0/waste-manifests-page922.pdf
923,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,"WASTE TOXIC LIQUIDS, ORGANIC",D002; D007; D022; P105; U012; U044; U067; U103; U138; U188,192.78,group0/waste-manifests-page923.pdf
924,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,SPENT ACIDS,D002; D007; F006,10586.1168,group0/waste-manifests-page924.pdf
925,PAD085690592,REPUBLIC ENVIRONMENTAL SYSTEMS,2869 SANDSTONE DRIVE,HATFIELD,PA,19440,40.291275,-75.284436,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC",D002; D007; F006,1,group0/waste-manifests-page925.pdf
926,NJD002200046,"CYCLE CHEMICAL, INC.",217 SOUTH 1ST STREET,ELIZABETH,NJ,7206,40.644691,-74.19403,ACID LIQUIDS,D002; D007; F006,1,group0/waste-manifests-page926.pdf
927,MAD019371079,GENERAL CHEMICAL CORPORATION,138 LELAND STREET,FRAMINGHAM,MA,1702,42.271386,-71.400123,ACID LIQUID,D002; D007; F007; F008,1,group0/waste-manifests-page927.pdf
928,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,ALKALINE SOLIDS,D002; D007; P012,18132.66,group0/waste-manifests-page928.pdf
929,PAR000506733,"ADVANCED RECYCLING TECHNOLOGY, INC. (ARTI) - CHAMBERSBURG, PA FACILITY",1080 OPPORTUNITY AVENUE,CHAMBERSBURG,PA,17201,39.991387,-77.631485,HAZARDOUS WASTE SOLIDS,D001,682704.288,group0/waste-manifests-page929.pdf
930,NJD002200046,"CYCLE CHEMICAL, INC.",217 SOUTH 1ST STREET,ELIZABETH,NJ,7206,40.644691,-74.19403,NITRIC CHROMIC ACIDS,D002; D007; U134,1,group0/waste-manifests-page930.pdf
931,CAD028409019,"CROSBY & OVERTON, INC.",1610 WEST 17TH STREET,LONG BEACH,CA,90813,33.788158,-118.214147,CONTAINS LEAD,D002; D008,752.96355,group0/waste-manifests-page931.pdf
932,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,ACID WASTE IN VIALS,D002; D008,1769.04,group0/waste-manifests-page932.pdf
933,WVD981107600,"AMERICAN ENVIRONMENTAL SERVICES, INC.",1750 MORGANTOWN INDUSTRIAL PARK,MORGANTOWN,WV,26501,39.628759,-79.987507,"BATTERIES, WET, FILLED WITH ACID",D002; D008,2268,group0/waste-manifests-page933.pdf
934,WVD981107600,"AMERICAN ENVIRONMENTAL SERVICES, INC.",1750 MORGANTOWN INDUSTRIAL PARK,MORGANTOWN,WV,26501,39.628759,-79.987507,"BATTERIES, WE, FILLED WITH ACID",D002; D008,1373.5008,group0/waste-manifests-page934.pdf
935,PAD000000554,SPS TECHNOLOGIES,301 HIGHLAND AVENUE,JENKINTOWN,PA,19046,40.094148,-75.132338,BLAST GRIT FILTERS,D001,235.8681,group0/waste-manifests-page935.pdf
936,PAD000000554,SPS TECHNOLOGIES,301 HIGHLAND AVENUE,JENKINTOWN,PA,19046,40.094148,-75.132338,WASTEWATER TREATMENT PLANT SLUDGE,D001,177808.26,group0/waste-manifests-page936.pdf
937,PAD000000554,SPS TECHNOLOGIES,301 HIGHLAND AVENUE,JENKINTOWN,PA,19046,40.094148,-75.132338,CADMIUM FLOUROBORATE SOLUTION,D001,1,group0/waste-manifests-page937.pdf
938,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,LEAD ACID BATTERIES,D002; D008,771.12,group0/waste-manifests-page938.pdf
939,ME7170022019,PORTSMOUTH NAVAL SHIPYARD,CODE 106.32 BLDG 357,KITTERY,ME,3904,43.090835,-70.736914,"BATTERIES, LEAD ACID (BROKEN, LEAKING)",D002; D008,79.8336,group0/waste-manifests-page939.pdf
940,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,LEAD ACID BATTERIES,D002; D008,29946.672,group0/waste-manifests-page940.pdf
941,PAD067098822,CYCLE CHEM OF LEWISBERRY INC,550 INDUSTRIAL DRIVE,LEWISBERRY,PA,17339,40.167765,-76.8389,LEAD ACID BATTERIES,D002; D008,6055.56,group0/waste-manifests-page941.pdf
942,NJD986645984,BAYWAY REFINING COMPANY,1400 PARK AVENUE,LINDEN,NJ,7036,40.64064,-74.219123,LEAD ACID BATTERIES,D002; D008,8173.73685,group0/waste-manifests-page942.pdf
943,NJD002200046,"CYCLE CHEMICAL, INC.",217 SOUTH 1ST STREET,ELIZABETH,NJ,7206,40.644691,-74.19403,LEAD ACID BATTERIES FOR STABILIZATION,D002; D008,3542.616,group0/waste-manifests-page943.pdf
944,NYD082785429,CHEMICAL POLLUTION CONTROL INC,120 SOUTH FOURTH STREET,BAY SHORE,NY,11706,40.762624,-73.291385,"CORROSIVE SOLID, ACIDIC, INORGANIC",D002; D008,99.792,group0/waste-manifests-page944.pdf
945,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,SULFURIC ACID,D002; D008,73.4832,group0/waste-manifests-page945.pdf
946,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,ACID TIN SOLUTION,D002; D008,2457.1512,group0/waste-manifests-page946.pdf
947,MAD053452637,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,MA,2184,42.236235,-70.974885,LEAD ACID BATTERIES/LEAD MIXTURES,D002; D008,36280.2888,group0/waste-manifests-page947.pdf
948,NYD049836679,CWM CHEMICAL SERVICES,1550 BALMER ROAD,MODEL CITY,NY,14107,43.17165,-78.974659,WASTE CORROSIVE LIQUIDS,D002; D008,498.96,group0/waste-manifests-page948.pdf
949,WVD981107600,"AMERICAN ENVIRONMENTAL SERVICES, INC.",1750 MORGANTOWN INDUSTRIAL PARK,MORGANTOWN,WV,26501,39.628759,-79.987507,"BATTERIES, WET, FILLED WITH ACID",D002; D008; D009,435.456,group0/waste-manifests-page949.pdf
950,MAD047075734,"GEOCHEM, INC. D/B/A JET-LINE OF LOWELL",263 HOWARD STREET,LOWELL,MA,1852,42.632857,-71.313814,TOXIC INORGANIC,D002; D008; D011; D019; D027; U072; U201,793.8,group0/waste-manifests-page950.pdf
951,NJD002200046,"CYCLE CHEMICAL, INC.",217 SOUTH 1ST STREET,ELIZABETH,NJ,7206,40.644691,-74.19403,ALKALINE LIQUID,D002; D008; D040; D043,1,group0/waste-manifests-page951.pdf
952,MAD001011071,REED & BARTON CORP,144 WEST BRITANNIA STREET,TAUNTON,MA,2780,41.918949,-71.099061,CONCENTRATED SOAP SOLUTION,D002; D008; F006,1,group0/waste-manifests-page952.pdf
953,NCD980842132,ECOFLO INC,2750 PATTERSON STREET,GREENSBORO,NC,27407,36.05813,-79.837126,CORROSIVE LIQUID (TP/TKN),D002; D009,22.68,group0/waste-manifests-page953.pdf
954,WVD981107600,"AMERICAN ENVIRONMENTAL SERVICES, INC.",1750 MORGANTOWN INDUSTRIAL PARK,MORGANTOWN,WV,26501,39.628759,-79.987507,"TOXIC LIQUIDS, CORROSIVE, INORGANIC",D002; D009,29.0304,group0/waste-manifests-page954.pdf
955,WID003967148,ONYX ENVIRONMENTAL SERVICES,W124 N9451 BOUNDARY ROAD,MENOMONEE FALLS,WI,53051,43.159699,-88.064289,ACID COMPOUNDS,D002; D009,1,group0/waste-manifests-page955.pdf
956,KYD985073196,"LWD, INC - SHAR CAL FACILITY",1637 SHAR-CAL ROAD,CALVERT CITY,KY,42029,37.049388,-88.405045,"TOXIC LIQUID, INORGANIC",D002; D009,14.9688,group0/waste-manifests-page956.pdf
957,NJD980536593,ONYX ENVIRONMENTAL SERVICES,1 EDEN LANE,FLANDERS,NJ,7836,40.879004,-74.697639,MERCURY SOLID,D002; D009,15.876,group0/waste-manifests-page957.pdf
958,NJD980536593,ONYX ENVIRONMENTAL SERVICES,1 EDEN LANE,FLANDERS,NJ,7836,40.879004,-74.697639,MERCURY LAB PACK,D002; D009,58.968,group0/waste-manifests-page958.pdf
959,NJD980536593,ONYX ENVIRONMENTAL SERVICES,1 EDEN LANE,FLANDERS,NJ,7836,40.879004,-74.697639,MERCURY LAB PACK,D002; D009,157.3992,group0/waste-manifests-page959.pdf
960,PAD030069140,"CHEMFIRST FINE CHEMICALS, INC.","2 ADAMS AVENUE, TYRONE INDUSTRIAL PARK",TYRONE,PA,16686,40.67949,-78.242319,MOTHER LIQUOR,D002; D010; D028,1,group0/waste-manifests-page960.pdf
961,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,STRIPPING SILVER FROM CERAMICS,D002; D011,1,group0/waste-manifests-page961.pdf
